sender,no_reacts,text,label
$USER1009,0,Revenim la certificatul verde? Ce știți?,OTHER
$USER1808,0,"Starul global a spus ca romanii au invatat Bucovina de Nord ,iar limba romana a fost interzisa in Cernauti...",OTHER
$USER0649,0,Ucraina este prima tara care a implementat identitatea digitală,OTHER
$USER1819,0,Cămila acasă peste ocean,OTHER
$USER1062,0,Felicitari Giorge doamne ajuta!,OTHER
$USER1510,2,Ucrainieni au devenit patrioți sau n-au fost lăsați să iasă afară din tara?,OTHER
$USER1478,0,Numai.putin.face.dreptate.hn.romhniea..,OTHER
$USER1115,0,Felicitari D. George,OTHER
$USER0014,0,"Da u dc stai in casa si nu ajuti,sau facut atatea proteste ,u faci cv",OTHER
$USER1631,0,FRICA DE DUMNEZEU SA FIE MAI MARE CA FRICA DE OAMENI,OTHER
$USER0017,2,Trădătorii de tara și neam,OTHER
$USER1710,1,Cine a semnat să meargă la Război.,OTHER
$USER1287,1,Cine sa controleze daca parlamentari au tot,OTHER
$USER0656,0,"N avem clasa politica ,asta i adevarul",OTHER
$USER0162,2,L.ai descris perfect pe Zelensky.,OTHER
$USER1764,1,"Dna Rodica Boancă, George Simion unde sunteți acuma? vai acuma vedem cine este cu poporul român și cine nu",OTHER
$USER0337,0,Vai de capul vostru ...cate amanunte....zici ca ti sar polipii din gat...mai respiraaaa,OTHER
$USER1790,0,E rindul nostru,OTHER
$USER0590,2,De romani nu va pasă,OTHER
$USER1508,0,Buna seara felicitari pentru emisiune,OTHER
$USER1863,0,Dl sa ne pazeasca,OTHER
$USER1026,0,NU SEMNATI RECESAMANTUL!!! VETI FI DEPOSEDATI DE BUNURI!!,OTHER
$USER1624,0,“ LA MULȚI ANI! BINECUVÂNTAȚI FRUMOASE MAME ȘI FEMEI DE PRETUTINDENI,OTHER
$USER0180,0,Se repetă istoria!!,OTHER
$USER0733,0,Bună seara Luis Lazarus.,OTHER
$USER1159,0,La mulți ani doamnă frumoasă!,OTHER
$USER0176,0,"Nu mau pot asculta,mai ales cā urlā",OTHER
$USER1378,0,Nu despre România! Trădătorule!,OTHER
$USER1124,0,Sub nici o formă Kovesi,OTHER
$USER0004,0,Uzurpatorii vor razboi,OTHER
$USER0084,0,"NIMENI NU NE POATE INJECTA CU FORȚA CA LE DĂM IN CAP CU TOPORUL, CE MAI VREI",OTHER
$USER0649,0,Puțin ajuta pe zelensky pentru a se pune planul Kalegri în aplicare,OTHER
$USER0980,0,"Dacă George a luptat din adolescenta și sa dus la Iliescu sa l facă criminal și asa este, cum sa fie fals George acum, ce oameni sunt aceștia cum de gândesc asa tragic.",OTHER
$USER1760,0,SUNTEM ON-LINE 2.964,OTHER
$USER1712,2,OAMENI BUNI.. AFARĂ....DIN CASĂ.. CĂ NE OMOR COPII... DEMISIA... CRIMINALILOR,OTHER
$USER1526,0,Tu auzi c'è zice nu tine cu U.SA,OTHER
$USER1086,0,George tre sa iesim din nato astia fac razboaie din 50 incoace! noi nu vrem razboaie,OTHER
$USER0607,0,"Cel mai bine a explicat Prof Gica Manole pe dosarul zilei ""razboiul din care nimeni nu invata nimic"".",OTHER
$USER0626,0,"Îți inchide youtubulul ,faceboukul",OTHER
$USER0590,0,Respect domnule Chitic,OTHER
$USER0733,0,Domnul săi binecuvinteze.,OTHER
$USER1557,0,Luis bogați lumi joacă Monopolist cu toată lumea,OTHER
$USER1246,2,Simioane unde ești aduna poporul și declarați război criminalilor ce vor sa ne omoare,OTHER
$USER0076,0,Pierdere de timp sa-l ascult pe Terhes.Vrem sa vedem parerea patriotilor.Daca vroiam sa vedem tradatori punem mass media,OTHER
$USER0110,0,Totul sa distrus de când a devenit Băsescu președinte și creat cea mai legata structura de conducere.Aceasta este coordonată de PPE,OTHER
$USER0597,0,"Live la Volan e Crimâ Curată ,să tragă pe treapta",OTHER
$USER0613,0,spune de laboratoare...,OTHER
$USER0263,0,Președinte Vine la fudate,OTHER
$USER1906,1,Jos acest guvern!!!,OTHER
$USER0015,0,RUSII NU AU MANCAT BATAIE PANA ACUM ??????? DAR AMERICANI ???????????????????????????????????,OTHER
$USER1506,0,CRISTI TERHEȘ AM O MARE PREVENȚIE LA A SPUNE NUMITOR COMUN LA CEEA CE ESTE ROMÂNIA TRECUT PREZENTUL ȘI OVIZIUNE DE OM DREPT CU CARE TE RECUNOSC,OTHER
$USER0826,2,ROEXIT România trebuie să părăsească de urgență grupul terorist capitalist UE !,OTHER
$USER1204,2,Cine nu votează cu aur e putinst,OTHER
$USER1047,0,Dl. Chitic a fost apostrofat ieri că participa la emisiune de la volan. Se pare că acum o ok.,OTHER
$USER1629,0,IOHAUS ȘI CIUCĂ SE AUDEE !??? NU VREM RĂZBOI ÎN ROMÂNIA !,OTHER
$USER0938,0,Ai sonorul slab,OTHER
$USER0695,0,"E ,, grele,,de citit, obosește ochii.",OTHER
$USER0441,0,"S,USȚIN NEUTRALITATEA ROMANIEI !SPER CA CIUCĂ SĂ NU ACCEPTE TRIMITEREA MIG IN UCRAINA .",OTHER
$USER1905,1,"Nu vreau sa mi ia băieții mei la razboi nu i dau ,nu sunt de acord . Am făcut mari sacrificii ptr ai vedea realizati. Noi vrem PACE nu război! Doamne ajuta! !",OTHER
$USER0059,2,Noua ordine mondiala,OTHER
$USER0736,0,ESTE LA CONDUCERE ESTE OCULTA MONDIALĂ,OTHER
$USER0743,0,Noapte binecuvîntată,OTHER
$USER1636,0,Cei din Bucuresti mai au si creier nu merg cu urlatoarea,OTHER
$USER0803,1,"Si-au lasat sotii acasa...in Germania,Italia,Olanda....",OTHER
$USER1788,0,Nu ne vrem copiii la război vrem pace,OTHER
$USER0172,2,"avem un subiect de dezbatere și in tot acest timp, rottcshildienii își Fac jocul, nu înțelegeți că nu-i despre război, totul e un film, cu scenarii si actori",OTHER
$USER0608,0,da ... sustine ... lol ....,OTHER
$USER1197,4,Generali care habar nu au nici măcar cu ce se mănâncă un război ăștia sa îmi dea ordine poate glumiți o săi trimitem pe lumea cealaltă pentru tot deauna.,OTHER
$USER0822,1,Să le da minte pt pace,OTHER
$USER1875,1,Ascultați cu atenție ce spune acest mare patriot! Un român adevărat și curajos în același timp!,OTHER
$USER1498,0,"Eu vă respect pe amândoi dar ceeia ce zice d- nul Terheş nu pre cred, ruşi nu vrea NATO la frontiera lui, nicidecum vrea România deja mulsă şi vândută...",OTHER
$USER0480,0,NEUTRALITATE ! AFARĂ CU STRÀINII DIN ROMÀNIA !,OTHER
$USER0105,0,E diferită situația de acum cu Azov,OTHER
$USER0083,0,Suntem in afara pericolului? DV SUNTETI INFORMAT STITI ADEVSRUL SI LEGILE,OTHER
$USER0676,0,DACA STAI CU UN SCHIOP IN CASA INCEPI SA SCHIOOPATEZI .,OTHER
$USER1549,0,Dorel Savu si in Romania tigani is discriminati,OTHER
$USER1200,0,Noi Nu santem an stare sal distrugem.,OTHER
$USER0406,0,Sa va fie rușine,OTHER
$USER0221,0,Cum te-au obligat ? Ți-au pus pistolul la tâmplă ???,OTHER
$USER1762,0,"Bucureștenilor, care stati in case , va intreb : în caz de razboi care oraș credeti voi ca va fi atacat primul ?",OTHER
$USER1230,0,"Da,asa este. Pana an decembrie. Aici este papà si ai lui.",OTHER
$USER1890,4,NU VREM RAZBOI...VREM PACE!,OTHER
$USER0946,0,"Mariana Mariana Dumitrache eu nu mai am încredere în el,din cauza perlei care a scos-o pe gură, sper să revină și să dea explicații, pentru ce îl acuză pe Putin?",OTHER
$USER0940,3,America este statul criminal și punct,OTHER
$USER1785,0,"Bravo,d le Angelo",OTHER
$USER0453,0,"SUA și UE ne subjuga, afară cu ei ! Nu ne amenință nimeni dacă suntem neutri ! Dacă hotărăsc să atace Rusia din România vom avea probleme !",OTHER
$USER0549,0,Totii comentatii ata sti ti cu cat va plateste tv..vrajeli le vostre avioane vb 100...pote 150 € sigur,OTHER
$USER0084,0,"E ȘCOLIT IN SUA, CE MAI VREI",OTHER
$USER1784,0,"LA MULȚI ANI, DIANA ȘOȘOACĂ ! LA MULȚI ANI TUTUROR DOMNIȘOARELOR ȘI DOAMNELOR !",OTHER
$USER0352,0,Dispozitivul Ocultei Mondiale .,OTHER
$USER1785,0,"Dumnezeu este și va rămâne veșnic ,plin de dragoste și milostivire",OTHER
$USER1385,0,Totul este invers,OTHER
$USER0704,0,"D l MihaibNeamtu, un roman f f intelligent",OTHER
$USER0052,0,Cune stie ce me mai pregatesc???,OTHER
$USER0804,2,Sa lupte ei cei de la coducere,OTHER
$USER0692,3,Am ajuns stimate domn mai rau decit pe timpul lui Ceausecu Din toate punctele de vedera,OTHER
$USER0706,0,De ce nu mă miră?,OTHER
$USER0263,3,Unde esti puțin. Hai și dă o bomba la cotroceni,OTHER
$USER0340,0,Azov din Ucraina va spune ceva?,OTHER
$USER1046,0,Ce zicea Take Ionescu mă Terhes vis-a-vis de Rusi,OTHER
$USER0371,0,Respectati deciziile nato si nu ale americanilor:,OTHER
$USER1550,0,Luis sțai și tu cu ochii in jos când vorbește el.,OTHER
$USER0062,0,Sarut mîna doamna Senator Diana Iovanovic !!! Mult mi-aş dori să vă vad presedinte în R.Moldova !!,OTHER
$USER0638,0,Nostradamus ?????,OTHER
$USER0526,0,Ne distruge Iohanis,OTHER
$USER0136,0,Așa că stati cuminți că nu se știe cu ăștia Nu ziceți hop până nu treceți șanțul.E jale cu acest guvern da vina unul pe altul și ia comanda.....A ce v am zis Off nu mai scăpăm de asta ?,OTHER
$USER0526,1,An prima linie Iohanis după care Arafat si Câțu,OTHER
$USER0437,0,"Unde-i NATO ? Ce caută luluta la noi ? Noi respectăm NATO , nu pe Biden .",OTHER
$USER0407,0,Teatru jucat de americani,OTHER
$USER0056,0,Poporul doarme și nu iese odată în strada,OTHER
$USER0622,2,FELICITÅRI domnului Chitic!,OTHER
$USER1364,0,Buna seara .Respect Domnilor .,OTHER
$USER0508,0,"Ucrain nu-i distrusa. Nu mai zbirati, noi suntem distrusi. Economic cu bdnzina ,cu insltelw poati si dijdii.",OTHER
$USER0526,0,Asta zici ca e ion Bețivu,OTHER
$USER0115,3,"Lazarus, te credeam mai tare. Te lasi manipulat de Terhes.",OTHER
$USER0349,0,"Polonia a terminat cu ei ,ce cauta in Romania? Nu vrem razboi,demisia Johannis si tot eternul guvern (hidra celor 32 de ani pusa sa distruga toata Romania)",OTHER
$USER0145,0,Da Unguri nus pe aproape da ai doare an bască de América,OTHER
$USER1339,0,Pai trebuie sa Oprească Războiul și inventează valul 6. Oare va mai pune Omenirea Botul la asta???!!!,OTHER
$USER0115,0,Am inteles ca in Russia este doar vaxul rusesc.,OTHER
$USER0115,5,Identitate digital. Control absolut. Eliminarea banilor cash.,OTHER
$USER0695,0,"Nu mai intrăm în carantină, că le trebuiesc soldați.",OTHER
$USER0788,4,"Mai vb si de Romania si de oamenii amarati care se chinuie sa traiasca , de copii si batranii care nu pot plati facturile ..?",OTHER
$USER0825,1,Ucrainieni schimba valuta deci Nu sant saraci,OTHER
$USER0104,5,Wuhan e finantat de Faucci,OTHER
$USER1601,0,"Sintem alături de voi, cu toate ca Sintem departe",OTHER
$USER0053,4,Multumim mult!! Sîntem norocoși că vă avem!!! Felicitări!!!,OTHER
$USER1615,0,Afară Cu NATO afară cu Hoți și Trădători și criminali ai țări noastre,OTHER
$USER0682,0,"Iar vorbiti fara rost!!Chiar nu aveti alta ocupatie ,decat sa obositi lumea??",OTHER
$USER1266,0,Pe asta in caz de război îl violează rușii nu-l împușca,OTHER
$USER0188,0,George!!! Te apreciem si te iubim!!!,OTHER
$USER0425,0,Neutralitate!!!,OTHER
$USER1553,0,Felicitări românii !,OTHER
$USER1572,0,"Conspirație,nu gluma!!!",OTHER
$USER0115,5,Ukraina este ocupata de CIA de 70 de ani. Terhes update yourself!,OTHER
$USER0005,0,Doamne ajuta sa fim neutrii. Multumim pt tot ce facefi!,OTHER
$USER1448,0,AZOV AZOV AZOV AZOV AZOV AZOV,OTHER
$USER1110,0,Jos Iohannis Alianța pentru Unirea Românilor - AUR,OTHER
$USER0288,0,Au imunitate la gloante !,OTHER
$USER1832,0,La mulți ani sănătoși sa va dea Dumnezeu multă sănătate!Felicitări!,OTHER
$USER1406,2,Rusia atacă Ucraina deoarece au avut de gând să intre în NATO,OTHER
$USER1270,2,Eu cred ca ar trebui sa iesim cu toti in strada si sa cerem alegeri anticipate plus si alegerea unui alt presedinte,OTHER
$USER1872,0,La Frăsinei parcă nu aveau voie femei!,OTHER
$USER1381,2,"De 10 ani România este în UE și NATO. Ce am,, câștigat,,? S au furat tot din țara asta!",OTHER
$USER0734,3,Domnu Mihai Neamtu e cam cu vestul ...din păcate.,OTHER
$USER0649,0,Pe mine nu mau primit la poligon din cauza ca nu sunt vax și nu am carnetul verde...,OTHER
$USER0149,2,Să curate Ucraina și asa au plecat toți civili,OTHER
$USER1338,0,Distribuim masiv!¡!,OTHER
$USER0833,2,"Stați în casa, asta pățim când cei din guvern sta sa ne ducă la ruina, asa oameni nu trebuie sa mai stea la putere",OTHER
$USER0019,3,UCRAINA VA FI NOUL IERUSALIM!,OTHER
$USER0165,0,Bingo! Cox pe nas ca n America de Sud,OTHER
$USER1882,2,Doamne ce bruiaza astia!,OTHER
$USER1835,0,Vin eu să traduc.,OTHER
$USER1376,0,"Pentru un politician novice, d-l Terhes a studiat cam multa istorie cu tematica pe expansiunea Rusiei...hai,ca nu suntem prosti",OTHER
$USER1692,0,LA MULȚI ANI TUTUROR FEMEILOR DIN LUMEA ASTA!,OTHER
$USER1269,1,Nu ați putut sa ne omoriticu vaccinul ne omoriti cu armata,OTHER
$USER1370,2,D-le Lazarus TE ROG FRUMOS să ne spui dacă ai avut vreodată un invitat cu atâtea hate-uri...???,OTHER
$USER0763,0,Trăgeam și cu puscociu!,OTHER
$USER0252,0,Minciuna ce se spune .... rusine sa va,OTHER
$USER1597,0,La mulți ani doamna Diana!,OTHER
$USER1394,0,Rusia are dreptate,OTHER
$USER0840,0,"Oare rusii care il sustin pe acest criminal NU SE GANDESC CA LE VINE RANDUL, indiferent cat vor mai avea acelas stapin???",OTHER
$USER1885,1,nu mai functioneaza liveul,OTHER
$USER0538,0,"""Interesul Poartă Fesul "" ...Au și ""un de ce "" să iubească România...",OTHER
$USER1820,0,Paceeeeeeee!!!!!,OTHER
$USER0020,3,"Viorica Hurjui ,da si au mai si facut similari de razboi in Ucraina,ultima in septembrie 2021.",OTHER
$USER0977,0,Consumă banii românilor,OTHER
$USER0001,2,Avem copii si nepoți care nu știm ce vremuri vor trăi !,OTHER
$USER1401,0,URAAAAAAAAA URAAAAAAAAA URAAAAAAAAA URAAAAAAAAAAA URAAAAAAAA URAAAAAAAAAA,OTHER
$USER0638,0,"DE CE NU CONSTRUIM NOI FABRICI SI UZINE PE PERIMETRUL ROMANIEI , DOMNULE NEAMT ???",OTHER
$USER0168,1,Respect parinte!,OTHER
$USER0791,0,Adrian L Furdui wow..ce urat,OTHER
$USER0932,0,DOAMNE AJUTA ROMANIA,OTHER
$USER0220,4,"Va Jucați cu focul , il provocați mai rău pe nebunul de Putin",OTHER
$USER0184,0,"Ce stii tu despre : gruparea AZOV, fostul președinte al UCRAINEI =omul RUSILOR, actuala garda națională !?!",OTHER
$USER1720,0,"La multi ani D-na Senator, si tuturor mamelor si femeilor dupa planeta. La multi ani de 8 Marine!",OTHER
$USER0259,0,"Vin cu banii de a achita unele dobânzi la împrumuturile României, vin cu ajutor pentru a cumpăra accizele românești...",OTHER
$USER0529,0,Care urmează vor face presiuni asupra popoporului,OTHER
$USER1512,0,Luis nu credeam ca Terheș este atât de slab! Face doar manipulare pe live.ul tău.,OTHER
$USER1103,0,Ce parere aveti de formularele de recensamant?,OTHER
$USER1106,0,Poporul te iubeste,OTHER
$USER0894,0,Ceaușescu nu a pățit nimic fata de ce vor păți astea și se va destramă și uniunea lor de criminali uni vor ajunge in pușcării,OTHER
$USER0849,1,"Dacă... dar la câți spălați pe creier sunt, nicio șansă să refuze să lupte pentru bravul lor lider...",OTHER
$USER0671,0,Omul e campion al libertății,OTHER
$USER1377,0,"CE TOT AI DATI CAI SECTA DACA NU ESTI ORTODOX ESTI SECTA ,,? E POCAIT POCAESTETE SI TU NU SPUNE BIBLIA SA TE POCAESTI ?",OTHER
$USER1443,2,Omul ästa oare crede si el ce spune???...,OTHER
$USER0579,0,vor 5G si centrale nucleare ca sa extermine?!,OTHER
$USER1014,0,Felicitari antrambii ptr emisiune Respect,OTHER
$USER0697,2,Du-te la globaliști .,OTHER
$USER1761,0,Asai au votat vor să ne bage în război..,OTHER
$USER0894,1,Îl asiguram pe toți că ne vom da cu ruși numai sa avem arme în mână,OTHER
$USER0749,0,La arme romanii sa ne recuperam țara.. De la bandiți,OTHER
$USER1626,0,Va sustin cu toată ființa mea!,OTHER
$USER1259,1,Primi care o să moară în Romania in caz de război vor fi politicieni o să vadă bătaia de joc ce au pus-o pe popor,OTHER
$USER0381,3,TERHESI TE-AI DAT CU OCULTA,OTHER
$USER0107,0,O DOAMNE...saracii copii. .apara Doamne toti copiii din lume...NEUTRALITATE ROMANIA...,OTHER
$USER0145,2,Noi vrem pace nu război suntem o țară pașnică care an fost numai pentru pace,OTHER
$USER0086,0,Corect am documentar tradus din limba germana cine doreste mai multe informatii,OTHER
$USER0376,0,Huuuuuùuuuuuuuuuuu,OTHER
$USER0110,0,Cum nu avem? Miturile cu care ne mor piloți,OTHER
$USER1370,2,"D-le Terhes spune cinstit,a cărui agenții americane aparții...???",OTHER
$USER1003,2,Încetează Răzvboiu Începe pandemiea! Noi toți tot o să fim controlați!așa se întâmplă,OTHER
$USER0694,0,DOMNU' NEAMTU BATE CIMPII,OTHER
$USER1083,0,Felicitări George Simion!,OTHER
$USER1525,0,Bravo domnule Lazarus pentru emisiune.!!!,OTHER
$USER0744,0,Felicitari pentru emisiune Luis !,OTHER
$USER0615,0,Buna americani apornit radboiul ca pandemia,OTHER
$USER1559,0,"Războiul rece din 2020 pana în 2027, asa ca joc de glezna",OTHER
$USER1439,0,Vorbiți sa nu tăceti!! Gargara!,OTHER
$USER1386,0,Putin nu ne~a amenintat niciodata de cand e la putere ! Ce tot aveti cu ei ?,OTHER
$USER0984,0,Ce draqu recensamant e asta?,OTHER
$USER0818,3,Copii... nu știe ce vorbeste,OTHER
$USER1513,0,Bine a zis cine a zis că acest război a fost scos de la sertar era premeditat...,OTHER
$USER0976,0,Bine ai venit DANE.,OTHER
$USER0901,0,Buna seara!Si eu cred!,OTHER
$USER0149,0,E divers oameni se împușcă de 7 ani acolo și dialogul era deja terminat,OTHER
$USER1135,0,NICI VORBA CODRUTA NE VA VINDE SI MAI MULT,OTHER
$USER1075,0,VREȚI DICTATURĂ. CA SĂ VINĂ ARAFAT CU VACCINARE FORȚATE. SAU VĂ TEMEȚI DE POPOR.,OTHER
$USER0118,0,"Armament cu cazmale ,lopeti,furci si topoare",OTHER
$USER0260,3,Ai vandut tara strainilor,OTHER
$USER0213,4,"Terhes n-ea dezamăgit clar ,a dat arama pe fata",OTHER
$USER0628,0,Nu ne obliga da ne da cu glontu in cap,OTHER
$USER0084,0,"DE CE AU BĂGAT MORȚII IN SACI NEGRI, STRANUTAU ȘI SĂREA VIRUSUL PE CEI DIN JUR??????",OTHER
$USER0528,0,Clar va dam foc pe strada,OTHER
$USER0508,0,Neutralitate ! Neutralitate !,OTHER
$USER0763,0,Pe al meu barbat ce doarme de sapte ani ...vanator de munte!,OTHER
$USER1470,2,Domnule Terhes ma-ti dezamágit complect. Pácat ! AT-I INTRAT INTRUN JOC IN CARE NUMAI DE PIERDUT AVETI.,OTHER
$USER0084,0,CE A FĂCUT KAMAL KABAL KANIBAL IN ROMÂNIA?????,OTHER
$USER1464,0,La nunta se trage cu pușcă???,OTHER
$USER0689,0,Vezi că vă bruiază prietenii vânduți occidentalilor. Lazarus este Putin un vechi kaghebist fii atent cu concluziile?.,OTHER
$USER0800,0,"Kamala Kămila să stea la ea acasă, NU ARE CE SĂ CAUTE ÎN ROMÂNIA!",OTHER
$USER0224,0,La cnn nu ii pasa,OTHER
$USER0223,0,Andreea Maria Lazar bună seara dragă,OTHER
$USER0115,3,Stan Daniel Voi cum credeti ca a ajuns acolo? Adevaratii patrioti sunt imediat inlaturati.,OTHER
$USER1426,0,"Este provocare facuta de presedintele ucrainei . Care joaca teatru ! Se crede intr o piesa de teatru ,nu in viata Real.",OTHER
$USER0490,0,Sa I cerem sa ne AJUTE SA NE LUAM BASARABIA INAPOI,OTHER
$USER1915,0,Nici acordul din 1992 nu a fost pentru tara .,OTHER
$USER1111,2,Ele Simion este lăudabil că ajutați refugiații dar cred că de cam exagereaza Avem și noi amatorii noștri(boscetari bătrîni copii)și nu ii ajuta nimeniRominii nu merita ajutați?,OTHER
$USER1814,0,Daca ati fi in strada toti care santeti pa fb ar fi f bine !,OTHER
$USER1154,0,Lasă că mergem și ii omoram noi mai bine în pușcărie decât pe front,OTHER
$USER1614,1,Va-au tăiat live ul !!,OTHER
$USER0262,2,Vai de România ce se va întâmpla,OTHER
$USER1243,0,De la starea de criză până la starea de război nu este decât un pas. Să nu uităm că al nostru conducător aproba legi peste noapte.,OTHER
$USER0438,0,"Taci măi Chiriac, nu mai vorbi dodii!",OTHER
$USER1537,0,Așa și trebe ..Occidentul cu democrația lor e jale mare,OTHER
$USER0889,0,Jurnaliștii este și tara voastră nimeni nu ne vrea binele copiilor noștri gândițivă,OTHER
$USER1677,0,La multi ani si Pace si Neutralitate!,OTHER
$USER0667,0,"Esti c am arogant Domnule ...chiar nu vreau sa va asculte...punct ...imi pare rau domnule Luis , Domnul Dan ..",OTHER
$USER0391,0,Tot pentru distrugere sint,OTHER
$USER0756,0,"Hahaha))) corect! ""cu script""",OTHER
$USER0795,0,Stati in banca voastra nu va bagati in Razboiul lor.,OTHER
$USER1851,1,"Să îmi trăiți oameni minunați, augurii onorevole ANGELO GEORGIANI felicitari distinsă doamna avocat și senator Diana Iovanovici Sosoaca!",OTHER
$USER0200,0,"Procesul de fotosinteză rezolvă problema bioxidului de carbon. Vă rog, luptați pentru procesul de fotosinteză. Oprirea tăierilor, și plantarea masivă.",OTHER
$USER0709,2,Te rog domnule nu mai vorbi despre ipocrizie!!!!,OTHER
$USER1321,1,"Daca nu m-am imbolnavit timp de 2 ani, credeti ca ma voi imbolnavi acum? lasati-o incolo de masca.",OTHER
$USER0120,0,",, În contextul în care Putin este un criminal, toți președinții americani de pana acum sunt criminali ! "" Cozmin Gușă",OTHER
$USER0110,0,Că să trimere piloți și militari Români să cadă cu ele cum sa întâmplat.,OTHER
$USER1869,0,Raluca Floriana sa stii ca nici nu mi mai vine sa rad de gasca asta vesela,OTHER
$USER0520,2,Chiriac e un spion,OTHER
$USER1663,1,Somn usor orbule,OTHER
$USER1011,0,Bravo George ai facut un gest bun,OTHER
$USER0448,0,Daca venea dumnezeu...trecea neobservat!...:)))...asa a venit ...misis plici!,OTHER
$USER0695,0,"Păcat că nu e in realitate,ar trebui făcut într-adevăr ,ca să scăpăm de ei.",OTHER
$USER0760,2,Nu ne este somn .....!,OTHER
$USER0311,0,Televiziunea atrage razboiul,OTHER
$USER1459,0,Nu distribui nici eu,OTHER
$USER0254,0,Întreabăl ce părere are de RECESĂMÂNT,OTHER
$USER1393,0,Asta a fi mare președinte mama mama,OTHER
$USER1894,2,"Va merge pe front Cîtu ,Iohanis,Arafat nu băeții noștri care au fost alungați din romania ptr un trai mai bun și acum vor să ne ,ea baeții în război",OTHER
$USER0161,0,"Simo Gherghina ...nu ma duc draga ,eu am gospodaria mea maninc din curte ce produc.",OTHER
$USER1394,3,"Bă TERHEȘ dacă nu se ridica Rusia, România nu exista.",OTHER
$USER0941,0,Putin este al doilea dupa dumnezeu,OTHER
$USER1770,1,"Roxana Anghel nu intrăm, stați liniștită! Zelenski deja a anunțat că e de acord cu toate cerințele impuse de Rusia!",OTHER
$USER0453,2,"CHIRIAC ȘI RADU TUDOR, BAT CÎMPII UMĂR LA UMĂR. Dar nu ne credeți proști ,că nu suntem și lăsați propaganda că nu prinde",OTHER
$USER0590,0,Nu ne mai vindeți la străini,OTHER
$USER1865,0,"PARINTE ARSENIE BOCA DACĂ AI TRECERE LA BUNUL ȘI IUBITUL NOSTRU ISUS HRISTOS, ROAGĂ-L SĂ OCROTEASCĂ ROMÂNIA ȘI PE TOȚI ROMANII.",OTHER
$USER0031,0,"Doamne ajuta si da ganduri bune si curate, asupra noastra, mai marilor lumii, lumineaza i pe ei, ca sa nu distruga creatia Ta! Amin!",OTHER
$USER1319,1,Ei au luat decât BANI !,OTHER
$USER1393,0,Granițele se desenează în Versailles,OTHER
$USER1218,1,Sa de-a Dumnezeu,OTHER
$USER1658,2,Voi sunteți trompetele criminalilor lui Putin!,OTHER
$USER1728,0,"Eu cred ca nici o mama nu își va da copilu sa meargă pe front,doar dacă ma vor omora pe mine !",OTHER
$USER1459,0,Decăt guvernul mondial mai bine să vină Putin să vă dea cu capul de toți pereții pănă vă reveniți la realitate,OTHER
$USER1619,0,Buna va rog daca se piate sa filmati cu telefonul pe lat sau lung landskape,OTHER
$USER0773,0,Nu mai ai voie sa postezi o saptamana dupa comentariul asta. Succes,OTHER
$USER0256,4,ROMANIA NEUTRÀ! TRÀDÀTORILOR!,OTHER
$USER0412,0,parcă ar fi d-zeu,OTHER
$USER0992,3,Benefic e RO EXIT din UE și NATO!!!,OTHER
$USER0296,0,huuuuoooooooo america,OTHER
$USER1061,0,Jos cu mafioți și hoți care au furat toată țara,OTHER
$USER0104,0,"Aoleoooo, orgoliiiiiiii",OTHER
$USER0858,3,Nu râde!!!! Este foarte adevărat!!! Putin le-a stricat laboratoare din Ucraina!,OTHER
$USER0440,0,Ruptă din rai ce să zic a venit cu noi ordine,OTHER
$USER0412,0,vai de capul vostru îți dai seama,OTHER
$USER0865,0,Americanii sant cel mai periculos virus mondial.,OTHER
$USER1606,0,Doamne ajută și la mulți ani la toate femeile,OTHER
$USER0957,0,Rusia e ce mai tare,OTHER
$USER1693,0,Simion nu vine pt Diana a luat atitudine de asta nu ies acum vor ieși cînd îi vor trimite pe bărbați la război cu el in frunte,OTHER
$USER1808,0,"SUNTEM ROMANI,inainte de toate!!!",OTHER
$USER1468,0,"Și invers nui la fel, ești vasal oriunde ori în vest ori în est,",OTHER
$USER1700,0,Dorim neutralitatea României,OTHER
$USER0084,0,"KAMAL ĂSTA, NU ASTA!!!",OTHER
$USER0542,0,C'è oameni....!!!,OTHER
$USER1628,0,"Pace, Pace ,Neutralitate !",OTHER
$USER1685,0,Naționalism este ce faci tu să stai în pat și să râzi ca.... Nu ți-ar fi rușine!!!,OTHER
$USER0215,2,Oarba dupa tine cu covorul tau asta e trans sexuala,OTHER
$USER0823,1,"Lavinia Turcu Toți greșim,nu sunteți singura, eu vam spus ca să știți!",OTHER
$USER0824,1,Rușii vor capitularea lui Zelenschi,OTHER
$USER0423,0,Neutralitate !!!!,OTHER
$USER0045,2,Nu le place de Isus Hristos,OTHER
$USER0295,0,Nicolici Danut LGBT,OTHER
$USER1348,2,Totul este pregătit de niște descreierați.,OTHER
$USER1187,1,"De maine imi bag actele pe franta , gata nu mai vin in romania",OTHER
$USER1459,0,Americanii mult mai criminali decăt rusii,OTHER
$USER1884,1,Doamne ajuta!Vrem pace nu război!,OTHER
$USER1428,0,Vrem colaborări,OTHER
$USER1709,2,Bine că tu vorbesti putin sifffprost cînd vorbești mult si prost mai poți învăța si ceva de bine.dar cînd vorbești putin si aiea e prost .ce poți învăța,OTHER
$USER0083,0,Buna seara! Ati demonstrat cu probe totul asa vati cistigat iubirea si respectul rominilor! Respect!,OTHER
$USER1688,0,"Stefan Cristian ,vorbește frumos ,nenea ,sau ești în târg cu precupețele!",OTHER
