sender,no_reacts,text,label
$USER0456,0,Vai de puța noastră ce decizii va lua plăvanul și în ce rahat ajungem.,ABUSE
$USER3109,0,Nicu Oprea mars gunoi ordinar needucat ...,ABUSE
$USER2657,0,Dute în morții tăi tu la război,ABUSE
$USER2130,0,VA FUTE NATO CU GLOBALISTII CUM VOR DACA NU MAI AVETI TARA !,ABUSE
$USER0274,0,Este clar!!! zdreanța âi dă ordinul in plic trădătorului iohans.... mergem carne de tun,ABUSE
$USER0321,0,Americanii au distrus o grămadă de țări doar să se inbogateasca ei di să trăiască bine îmi este scârbă de jegurile astea,ABUSE
$USER1482,0,Un gunoi împuțit împușcat,ABUSE
$USER2860,2,Pregătesc multe aceste jeguri mafiote .. Arafat și iohanis cu guvernul lui de trădători … trădători de neam și țara toți și poporul accepta tot stau in case,ABUSE
$USER1234,0,"Prosti societății jandarmi si politistii . Alăturați-vă poporului sclavilor , aveti copii si familii",ABUSE
$USER3975,0,Bine mă sluga guvernului!,ABUSE
$USER3622,0,"Pai jandarmii de ce au masca pe figura nu mai este obligatoriu, atenție ca nu-i poate nimeni identifica, jos botinita gunoaie ce sunteti",ABUSE
$USER4082,0,Securea sau părul firatai dracu de hoti,ABUSE
$USER1731,0,LUIAR MOARTEA PE TOȚI GUVERNANȚII CRIMINALI,ABUSE
$USER0428,0,C'è cauta curva AN Romania,ABUSE
$USER3744,0,Ce ie greu de înţeles jos bulangiu,ABUSE
$USER0034,0,Băsescu este un gunoi securist mafiot al istoriei românești,ABUSE
$USER0145,0,Dacă borbandat si Rusi ca Americani an 24 de ore 48 se rezolva problema dar ei nu are treabă cu civili cu mafiea Oculta Satanica,ABUSE
$USER0416,2,Suntem sclavi americi,ABUSE
$USER1315,1,Masca lu mata alt bou,ABUSE
$USER0973,0,Du te dracului cu rusofilii tai cu tot. Inviti toti martzafoii rusofili.,ABUSE
$USER3875,0,"Gunoaie imputite, Jandarmeria vinduti străinilor!!!!!!",ABUSE
$USER0485,3,Sa adunat draci .... o curva si un poponar,ABUSE
$USER1312,0,"Dă-i dracu de mincinoși , in germania am fost la control cu copilul au sărit călare pe mine sa fac testul rapid.",ABUSE
$USER2566,0,Jasmine Jasmine dezaxată ești tu cu mă-ta jegoasă ce ești !,ABUSE
$USER0662,0,TOT GUVERNUL ESTE PLIN DE SATANIȘTI!,ABUSE
$USER2185,0,Arafat știu că ești prezent te uiți aici să-ți iau familia în p...... Ă,ABUSE
$USER0656,0,Asta ti spune ca nu e vina americanilor ca romanu' politician e o carpa,ABUSE
$USER3917,0,Ciorile stau pe sârmă nu pe stradă Trimiteți acolo împreună cu Simion,ABUSE
$USER0666,1,Duten mata de zdreamta astai o doamna pisatule,ABUSE
$USER1386,0,De ce nu spuneti si ce au facut americanii peste tot pe unde au intrat ?? Niste jigodii ordinare !,ABUSE
$USER2867,0,Muie UE și la globalisti sataniști arahat,ABUSE
$USER1554,0,Nu avem conducatori numai LEPRE si SLUGI,ABUSE
$USER2799,0,DOAMNE FERESTE Johannes este o SATANA,ABUSE
$USER4061,0,"Bravo Maria Sandor tu faci mai mult ca 1000 de jandarmi , tu esti o eroina dar jandarmi slugile sistemului",ABUSE
$USER2535,2,Le-a luat bani pe benzină cei care conduc O M V .Oculta mondială vor să strângă bani Keş ca să vină cei virtuali. Sclavi lor .,ABUSE
$USER0504,0,Toate guvernele sunt slugoi ai globaliştilor şi contribuie la diminuarea populației prin orice mijloace !,ABUSE
$USER2735,0,"Muiee iei, ce preț ai ????",ABUSE
$USER2642,0,Domnule ciutacu spuneți lumii cine a vrut primul si al doilea razboi mondial oamenii de rând nu cred americanii sunt niște lighioane inputite de acolo pleacă tot,ABUSE
$USER1983,0,De ce nai ppza tie frică jegul dracu ce esti,ABUSE
$USER0236,0,"Sclav al globalismului,usr de râs ce ești,inconștient ce ești",ABUSE
$USER3021,0,"Stefan Alina maaata, sunt gen masculin prostule",ABUSE
$USER0010,0,"Puțoiule, să moară mătamare, câți proști cu tine în frunte....",ABUSE
$USER2117,0,Vă dau dracu cu toate minciunile și cu stirile voastre,ABUSE
$USER1113,0,Fara dragoste nimic nu ai cu popescu la gunoi cu el,ABUSE
$USER0237,6,Ce morți matii e important,ABUSE
$USER0236,0,Ești TU SECURISTULE pro american.Noi suntem PRO ROMÂNI,ABUSE
$USER1248,0,"Bă lasă-ne cu caterinca ta că ați dat trandafiri ,!! Nu vă m-ai bateți joc de noi ROMÂNII CA AȚI AȚI SLUGOII AKTORA DIN AFARĂ ,! VOI VA NUMITI PATRIOȚI DE NEAM DE ȚARĂ .!!!?????",ABUSE
$USER0517,0,"CUVÂNTUL DE BAZĂ TREBUIE SĂ FIE ""NEUTRALITATE"".... NU V-AR MAI RĂBDA DUMNEZEU PE FAȚA PĂMÂNTULUI, SATANIȘTILOR!! NU VREM RĂZBOI!!! VREM PACE PENTRU POPORUL ROMÂN!!",ABUSE
$USER0421,0,"Javro unde i respectul față de garda de onoare ,,,,de ce nu ai dat salutul care se cere,,,,,fete te mata n gură curva dracu",ABUSE
$USER3628,0,Îl sugeți la caras pe Iohannis,ABUSE
$USER2185,0,Câțule să-ți iau nevasta la p.... Ă,ABUSE
$USER3271,1,Fufe pe sticlă marș idioatelor mmarile analiste de 8 ani din 2014 cite crime au facut ukraini ați tăcut ordinarilor huooo,ABUSE
$USER0421,0,Masonii pulii sa va fut în gură gunoaielor,ABUSE
$USER4264,0,"Dute la somn duduie ca esti praf,grasana dreacu",ABUSE
$USER4088,0,Faceți doar circ ... nu este legal ordinarule ce faci ...,ABUSE
$USER3931,0,"Unde a disparut analfabetul jegos Simion? Nu mai e pandemie, s a scumpit carburantii nu mai sint prostii si puturosii cu puturosul asta?",ABUSE
$USER2885,0,Bogdan Stoian prost ești tu cu mă ta,ABUSE
$USER1862,2,"Bucurestiul e un rahat, bucurestenii niste mizerii.",ABUSE
$USER1030,0,SUGI BOCANCII NATO ISTORIA SE VA REPETA DIN NOU ȘI NOI ROMÂNII CA ÎNTOTDEAUNA VOM RĂMÂNE SINGURI CU TOT CU NATO ȘI UE,ABUSE
$USER0309,0,Iohannis javră penală numai suntem un stat eșuat acum?,ABUSE
$USER1907,0,"Oameni buni treziți-vă odată ca acest NAZIST nenorocit ne vrea în război, la pușcărie cu el și cu acest guvern slugarnic Ocultei Mondiale .",ABUSE
$USER4058,0,Slugile sistemului plătiți bine ca să bată poporul....,ABUSE
$USER0272,0,Aia de la Realitatea nici nu mai are aer când prezintă transmisia. Emoționant . Ce slugi penibile.,ABUSE
$USER0871,1,"Zdrențelor, tarfe ordinare, viremilor .",ABUSE
$USER3021,4,Sosoaca mai duten pizda mati,ABUSE
$USER2386,0,Domnule Lazarus. Care este solutia? Concret? Poze sexy cu sotia? Nu merge? Razboiul continua. Deci? Solutia? Sa postam poze in pula goala? O merge. ? Solutii te rugam,ABUSE
$USER4112,1,Nebuno la BALAMUC CU TINE SCLAVA LUI PUTIN,ABUSE
$USER1218,0,Carmen Avram o. ...ista,ABUSE
$USER0454,0,"Un psihopat, care mai doreste sa ne fie si presedinte? never!!",ABUSE
$USER0882,0,Americanii vor cu orice preț să arunce Romania în război!Iar slugile lor principale dobitoken și măciucă trebuiesc judecați!,ABUSE
$USER3818,0,Ce vrea jegul ala ca le vine sfârșitul la toti,ABUSE
$USER0690,0,Vorbește despre România lăsați să-și rupă gâtul doar asta vorbiți că ne-am saturat ducă se dracului de sovietici,ABUSE
$USER3914,0,Sai vedem pe jandarmi și polițiști la razboi in linia intii dacai ține jigodiile dracu,ABUSE
$USER1231,0,sper sa va i-a dracu,ABUSE
$USER0428,0,E cea mai curva din SUA,ABUSE
$USER0649,0,Vaiiii! Ce fac ordinarii ăștia,ABUSE
$USER1641,0,Jigodii de politicieni! Jos mafia politica!,ABUSE
$USER0248,0,Jeguri tradatoare!! Blestemate sa fiti toate televiziunile mancatoare de cacat,ABUSE
$USER3258,0,Du-te mă și te culcă tu ești moderatoare vad căci ești pișată tot pe tine vine putin și te fute,ABUSE
$USER3260,0,Singuru post de radio liber si cu stiri adevarate este europa libera dar securistii lau sugrumat si postul acela,ABUSE
$USER0217,0,"Vine sa Isi ia dreptu,de la slugi.",ABUSE
$USER3635,0,Ce dracu caută leprele alea de jandarmi lîngă voi de ce nu sunt cu voi,ABUSE
$USER0671,0,Sper sa nu fac pușcărie acuma că am vorbit urat la adresa lui dar e un sclav ordinar . Care crede că dacă a citit trei cărți se numește filozof,ABUSE
$USER2782,0,"Plin de useristi poponisti pe idea, comentează complet aiurea, nu I mai băgați în seama, nu pot mai mult...,au o scuza, sunt analfabeți funcțional.",ABUSE
$USER0471,0,"Dl Cheriac, las-o jos că măcăne !!!! Sunteți mulți slugoi !!!!",ABUSE
$USER2695,0,Veghezi pe mata dați arme la romhni finca inculți de 32 ani care ați furat și ati distrus România cred ca voi o sa fiți carne de tun,ABUSE
$USER0084,0,"E AUTIST JIGODIA, ARE ASPERGER, O PLANETA ASCULTA DE UN NEBUN????",ABUSE
$USER3198,0,Sugi pula sarla batrana si idioata ai dat votul pe 1 l de ulei si faci scheme pe aici,ABUSE
$USER2848,0,ȚIPI SI NU FACI NIMIC NEBUNA DREACU,ABUSE
$USER1519,0,"Domnu Luis, americanu e cea mai spurcatâ rasă umană de pe pământ, (jidani) caută numai rîcă.",ABUSE
$USER1688,0,Slugă speriată și proastă această MăăCiucă!,ABUSE
$USER2735,0,Madalina Si Mihai Cristea nu te obosi cu toți avortonii !!!,ABUSE
$USER1779,0,Lumea sta in case bulangii care sant,ABUSE
$USER3710,0,Ce țara va trebe ? Vouă la produs cu voi panarame,ABUSE
$USER1307,3,Dragi guvernanți și miniștri ne vedem în iad,ABUSE
$USER3725,0,Huoooooo IMBOTNITATILOOOR!!! JOS MIZERIA DIN POLIȚIA ROMANA,ABUSE
$USER0421,0,"Sa te fut în gură de javra ,,,de ce nu saluți armata română nenorocito",ABUSE
$USER0589,0,Hai mars nimicule imputit,ABUSE
$USER2575,0,SA YERMINATI YOATE JEGURILE ASTWA DIN PARKAMENT,ABUSE
$USER0483,2,Chireac esti o sluga,ABUSE
$USER2241,1,Lazarus de ce nu spui de naziști din ținutul secuesc,ABUSE
$USER4308,0,Zdrenta Rusiei!!!!,ABUSE
$USER3275,2,"Tradatori de tara, asta sunteti... televiziune de cacat! trambitele Moscovei! Va muma-n cur!",ABUSE
$USER1516,0,"De ce nu zici Domnule Terhes, cate crime se fac din partea Nato?Zi tot adevarul ,Nato este compusa numai de Satanisti la putere,mai bine Putin de zece ori decat Americanii criminali",ABUSE
$USER1724,0,"Iohannis Arafat,Ciuca,etcdu-te-n p,,,da ma-ti",ABUSE
$USER4078,0,"Care presă , e cumpărată de jegoși de multă vreme",ABUSE
$USER3059,0,Muie la totiiii guvernu,ABUSE
$USER2273,2,Cretinule jeg criminal acesta javra de Zlenschi,ABUSE
$USER3263,0,Fă mișto fututi familia în gură cu americani tai care au nenorociți multe state iar acum vor să ne neroceasca și pe noi,ABUSE
$USER0336,0,Huoooooo...gunoaielor,ABUSE
$USER3710,0,Simion sa o ff pe nevastata forța,ABUSE
$USER0512,0,"Numai golani la primirea distinsei doamne, bineinteles slugarnici tradatori",ABUSE
$USER0223,0,A schimbat pe dracu săi ia de țigani,ABUSE
$USER0671,0,Du-te dracu de te culca că puți,ABUSE
$USER0504,3,Zelenski criminal satanist şi.a distrus țara n.o mai dați după deget cu filmulețe regizate de actorul pe tocuri,ABUSE
$USER1301,1,Aplicoaiai pe mata gunoi pesedist..,ABUSE
$USER3265,1,Uitativa la AVRAM CE FATA ARE E MOARTEA CU COASA LA CRATITA CU TINE,ABUSE
$USER0803,0,"Alexandru Florin Stai maica acasa,ca nu e razboiul nostru,ii frngi inima mamei tale,da-i in kkt de satanisti!",ABUSE
$USER2623,0,Sa se ducă dracu astai lege pentru cei cu pensii speciale,ABUSE
$USER3383,0,Huuuuuuu jos cu Satanele .JANDARMERIA APARA HOȚIAAAAA,ABUSE
$USER3822,0,"Jos masca jigodiilor, vă ascundeți moaka mârlanilor.",ABUSE
$USER2711,0,Duceti-va voi toti cu parlamentari si cu mutu de Johannis la razboi huuuuuu jeguri ordinare,ABUSE
$USER0247,0,Vedeț numai comentaț aiure americanu provokă pe puti și beleț p!!!!@@!@!@,ABUSE
$USER0880,0,Ma comunistilor...cat vo platit.,ABUSE
$USER0803,1,"Asa ne trebuie...trebuiau ajutati batranii,copiii amarati din Romania,nu jigodiile care ne-au oprimat comunitatea romana zeci de ani...",ABUSE
$USER2071,0,Mama sa dea domnul sa am o arma la mana vai de voi jigodi in uniforma,ABUSE
$USER3109,0,Criss Antonio Andrei mars jeg incult,ABUSE
$USER1312,0,"război spălare de creier, morții votați de jeguri.",ABUSE
$USER1813,0,Nu mi omorî copilul gunoi de președinte,ABUSE
$USER2066,0,Oculta satanista clar globalistii mint,ABUSE
$USER0623,0,Neamțu-le te fut în gură.MARȘ!,ABUSE
$USER0010,0,"Dle Lazarus, popa Terheș nu mai prezintă încredere! Și-a vândut sufletul, mi-e scârbă de acest imbecil!",ABUSE
$USER2937,0,JOS TRĂDĂTORII JOS SLUGILE ȘI CRIMINALII DE LA PUTERE JOS IOHANNIS CIUCĂ ȘI TOT GUVERNUL PT ÎNALTĂ TRĂDARE ȘI SUBMINAREA ECONOMIEI NAȚIONALE,ABUSE
$USER3636,0,"Circ ,lasati lumea sa se odihneasca mergeti in timpul saptamani sau trebuia sa iesiti cand a venit cioara la Bucuresti praf in ochi ce faceti",ABUSE
$USER3241,3,"Bai toanto Ceausescu si-a iubit si si-a aparat tara, voi niste politruci de kkt ati distrus-o si-ati vandut-o strainilor! Toata scarba!",ABUSE
$USER0894,1,Alt jeg a găsit vinovați la preturi,ABUSE
$USER0660,0,"JOS GUNOAIELE DE LA CONDUCEREA ROMANIEI! DEMISIA, TRADATORILOR!",ABUSE
$USER1943,0,PISA-M-AS PE VOI DE GUNOAIE BOLSEVICE !!!!,ABUSE
$USER0509,0,Toți sunteți niște jigosiii,ABUSE
$USER2000,0,AUR NISTE CURVE ORDINARE,ABUSE
$USER0221,0,Huuuuuuooooo...piei satană !!!,ABUSE
$USER3751,0,Gunoaie penibile,ABUSE
$USER1303,1,Gheorghiță rujatule hai la luptă!!!Unde ești mai Gheorghiță?Gheorghiță nu auzi?Fira I al dracu Gheorghiță!,ABUSE
$USER2802,3,"Marș de-aici, că nu te obligă nimeni sa te uiți, ordinarule!",ABUSE
$USER0220,4,"Bai nene , unde își baga coada dracii de americani, acolo piere tot",ABUSE
$USER3291,0,"Simion, date n pizda matii de jeg",ABUSE
$USER2015,0,Cita opulenta și bogăție pt niște zdrențe din cocioaba Rominiei,ABUSE
$USER0334,0,Doamna americi dă saluturi cu gunoaiele puteri din românia,ABUSE
$USER1648,1,Tot partidul aur sunt gunoaie de oameni care își apără interesele lor,ABUSE
$USER0357,0,Stă și ea cu soldații americanilor noi! Au venit stăpâni să îi dea ordin la sluga lor Klaus Werner iohannis!,ABUSE
$USER0463,0,"Aș vrea să fie cineva să vândă ca sclavi, toți trădătorii și vânzătorii de țară!",ABUSE
$USER3072,0,"Panarama asta Corna ,înainte sau chiar dupa ..ce intrat in ciuma roșie ,nu a zis nimic de 15miliarde ,acum este el patriotul de jeg de om sa ma cac pe tine de capusator",ABUSE
$USER4313,1,Exact așa e dar slugile mafiei globalistilor trădători și hoți noștri își bat joc de noi cai lăsam sa ne facă de ras facă slugile globului .,ABUSE
$USER3678,0,Jos gunoaiele din guvern,ABUSE
$USER3270,0,Rasa voastra anputita cu laboratoarele voastre,ABUSE
$USER2429,4,KAMALA SA SE INTOARCA LA MORTADELA BIDEU. AICI ESTE PAMANT STRABUN NU ARE DREPT SA VINA SA NE SPUNA CE SA FACEM.AFARA CU TOTI MAFIOTII.,ABUSE
$USER2299,0,Da-tile in gura grijanea mamei lor de tradatori,ABUSE
$USER0472,0,Ne mai pune ceva la salariu? Nu ? Atunci dați-vă -n p...^$$÷£,ABUSE
$USER0624,0,Bai cacatule mai du-te in pzd mati Mihai Neamtu,ABUSE
$USER0006,2,Marș mă! Trăiți prezentul și faceți lucrurile să funcționeze de acum înainte! Lua-r-ați FOC!,ABUSE
$USER1224,0,Ducetiva la dracu cu toții du-te tu an armată,ABUSE
$USER1429,0,Îți place să facă experimente medicale Bill Gates Soros Fauci Ursula etc și omoară milioane de oameni libidinosule,ABUSE
$USER1988,0,Slugi obediente,ABUSE
$USER3471,0,Altceva mai stii panaramă,ABUSE
$USER3566,0,Toată tara ieșiți afara acum sau niciodată sa vadă gunoaiele ca poporul e puterea nu hoții care scumpesc tot,ABUSE
$USER1213,0,Nu e nevoie de proiectul asta nazist!!!!,ABUSE
$USER0221,0,"Sper sa vina rusu să vă bage o bomba in cur, atât la borâta aia cât și măscăriciului nostru de la conducere !",ABUSE
$USER3100,0,Georgian Preda marș mă orfanule te-ai găsit să vorbești și tu,ABUSE
$USER3717,0,Să vă dau MUE de jandarmi cu mască!,ABUSE
$USER3291,0,"Simion, mars in mortii matii",ABUSE
$USER1754,0,Etraom ministerului apararii nationale !!!!! Mooie !!!!,ABUSE
$USER0303,0,Și-a drumul în pantaloni dl Iohanis!,ABUSE
$USER3710,0,Cel mai jegos russ Simeon,ABUSE
$USER1618,7,Jos acest guvern infect,ABUSE
$USER1769,0,"Voi sinteti COMUNISTI cu Putin, mi se pare",ABUSE
$USER0874,2,SA VA FIE RUSINE SUNTETI PARTINITORI...UCRAINA VA PIERDE SI ZELENSKI ISI SACRIFICA POPORUL ..AMERICA ESTE UN STAT CRIMINAL SI NOI SUNTEM SCLAVII LOR,ABUSE
$USER3734,0,Un jeg un mafiot aur,ABUSE
$USER0800,1,"Duceți-vă dracu de globaliști criminali! Vine și rândul vostru, satane spurcate!",ABUSE
$USER1749,0,Un slugoci nenorocit,ABUSE
$USER0503,4,Ești și tu o jigodie domnule Chiriac,ABUSE
$USER1595,0,tre da iesim in strada ca gunoaiele ne baga in razboi,ABUSE
$USER2723,0,Si mai vrea hotu de iohanis sa mai meargă români sa lupte pentru ei hoți dracului,ABUSE
$USER1196,0,Duvă dracu de jigodiii,ABUSE
$USER1262,0,Aceste jeguri ale ocultei sunt la mina criminalior ai ocultei indiferent de partide sunt aceasi criminali ce conduc aceasta tara de 30 de ani.,ABUSE
$USER3309,0,"Jandarmii să-și dea botniță jos,sau tot slugile conducătorilor corupți au rămas?!",ABUSE
$USER2041,0,Noi am avut si avem la conducere numai Curve,ABUSE
$USER0707,0,"Silviu Eusebiu Hogas Ce fumezi, saracie?!",ABUSE
$USER1220,0,Italia e condusa de biserica niște sataniști papa,ABUSE
$USER4323,0,Da-ti si tu chilotii jos sa facem cort pentru refugiati,ABUSE
$USER2661,1,"Nu fiți nebuni mă sa ne dați arme că iese o lovitură de stat, mamă mamă. Mai du-vă dracu cu războiul vostru",ABUSE
$USER0627,0,"BAI NEAMȚU MANANCI CACAT AIUREA, VAI DE VIATA TA DE JEG !",ABUSE
$USER3548,0,Jos cu gunoaiele de la putere Bv domnule Simion,ABUSE
$USER0382,0,"Marș, FMM ! Jigodie ce ești ! Duceți toate războaiele pe alte teritorii, niciodată la voi acasă ! Afară din România ! IMPERIALISTILOR !",ABUSE
$USER0409,0,Pupo-n cur sclavule.......,ABUSE
$USER1507,0,Jos sataniști lu americani,ABUSE
$USER0847,0,Na sal ia dracu pe Putin,ABUSE
$USER2892,0,"Frate drag, l'u Maia Sandu , poate sa-i dea Putin si muie !",ABUSE
$USER2767,0,Fa bine dute dracu,ABUSE
$USER1036,0,Ce limbă străină ști fututi muia Demisie gunoiule,ABUSE
$USER1621,1,Ai fumat ceva? Împușcă te,ABUSE
$USER1346,0,"Ueee e duar o adunătură de naziști, Nürnberg a fost o minciuna globală!?!! Criminalii de război au fost iertați pt ca nu ar mai fi existat Bosch, Pfizer, etc",ABUSE
$USER0287,0,Praf și pulbere sa se aleagă de ei,ABUSE
$USER3713,0,Ce vrea ala futui familia in gura de jepat,ABUSE
$USER1301,0,Duce ma f pe mata,ABUSE
$USER0833,1,"Culcat mincinoși dreacu, acum de la pndemie știți și de război?",ABUSE
$USER0987,0,Uuuuuu7uu jegosilor inapților,ABUSE
$USER0010,0,"Roman Din Elena Carmen, Nu va spune nimeni , nimic ! Totul se face pe ascuns, dar nu se știe ce soartă va avea nazistul criminal împreună cu Arafat.",ABUSE
$USER2566,0,Bețivă ești tu cu mă-ta !,ABUSE
$USER0609,0,DUTE DRACULUI ACASA CU CAMERA TA DE HOT!,ABUSE
$USER0339,0,Pupați picioarele slugilor,ABUSE
$USER0457,4,Întâlnirea dracilor ...o dovada în plus ca România sa dus dracu cu totul...Chiriac tu nu mai ai oricum mult de trăit...fosila proastă,ABUSE
$USER0046,0,Mars afara scarba daca nu iti convine de ce te uiti esti spion pe aici,ABUSE
$USER1991,0,"Spun atât, furca, coasa si toporul au salvat Poporul, mars politiei sclavete",ABUSE
$USER0426,0,Domnule tiriac ești un nazist,ABUSE
$USER1204,0,Ionny Pella sluga lui iohanus esti,ABUSE
$USER3598,0,Respec aur jos cu ordinari astea din guvern,ABUSE
$USER0342,0,Rușine niște slugi,ABUSE
$USER2022,0,Am aruncat presa trădătoare la gunoi de peste 10ani...,ABUSE
$USER2862,0,Deștept domnul Coarna...este prea bun pentru jegurile din parlament -ul nostru de kkt,ABUSE
$USER1501,0,Da ce au catat armata romaniasca la STALINGRAD alaturi de fascisti?,ABUSE
$USER0628,0,Ba bulangiilor plecați,ABUSE
$USER3280,0,Deștepților de ce vă bateți voi capul ? Noi suntem vai de steaua noastră...!!! Și voi criticați și vă dați cu părerea de fapt habar nu aveți ce se întâmplă acolo...!!!,ABUSE
$USER3291,0,Mars ma in mortii matii de jeg,ABUSE
$USER0393,0,Vai mama voastră de slugi,ABUSE
$USER1249,0,ATENȚIE LA VECHI SECURIȘTI ACTUAL CONDUCĂTORI VÂNZĂTORI DE ȚARĂ TRADATORI ACUM OFERĂ ȘI OAMENI CA ȘI CARNE DE TUN ATENȚIE LA NEATENȚIE,ABUSE
$USER2842,0,Ia-o in gură..strânge o bine.,ABUSE
$USER0254,0,BĂ GUNOAIELOR SĂ VĂ INTRE BINE ÎN CAP POPORUL ROMAN VREA NEUTRALITATE ÎN CONFLICTUL DIN UKRAINA. ACEST RĂZBOI NU ESTE AL NOSTRU ȘI NU AVEM CE CĂUTA ÎN EL.,ABUSE
$USER0137,0,Terhes esti un las ai tradat mizerie ce faci,ABUSE
$USER0647,0,Critic Băgatai P în mata,ABUSE
$USER0384,3,Satana a venit pe pamant sfint,ABUSE
$USER0827,0,Speriați lumea gunoaielor vindute,ABUSE
$USER0084,0,"EI ASTA VOR, SA PLECAM, BA SA PLECE EI, JIGODIILE",ABUSE
$USER2422,0,"Sunt niște criminali nenorociți, scumpesc benzina și motorina, în fiecare zi! Rușine javrelor penale, încet, încet ne distrug!",ABUSE
$USER0271,0,Interesele pentru România sunt satanice .,ABUSE
$USER2740,4,"Bai căcat, tu ești singurul jeg !",ABUSE
$USER0095,9,America=cuibul dracilor,ABUSE
$USER3426,0,Vai de steaua voastra.,ABUSE
$USER0017,0,"Nici măcar nu știi ce înseamnă share ,doamne ferește cu ce specimene avem de a face vai de steaua ta",ABUSE
$USER0548,0,"Tanti Camala este în doliu, i-a murit la intrare? Mie mi-a plăcut tot bruiajul după televiziuni, se văd super mișto toate măștile.",ABUSE
$USER0592,1,"SARU M8NA D-NA, GUNOIUL TOT GUNOI RÁMÂNE. SANATATE MAXIMA VA DORESC",ABUSE
$USER3255,0,Hsi ducetiva dracu cu stirile voastre,ABUSE
$USER3711,0,Lasă omu în pace gunoiule,ABUSE
$USER1324,0,"Să vină rușii să vă ia dracu vilele și afacerile voastre necurate,, că dracu o să vină să vă apere",ABUSE
$USER1153,0,Sa vă duceți dracu,ABUSE
$USER2066,0,Hotul de Musulman care face trafic de organe sa plece în pizda mami lui.,ABUSE
$USER3419,0,Nazistii de jandarmi,ABUSE
$USER2262,0,Gunoaie ce îți mai place globalisti,ABUSE
$USER0950,0,Au venit trollii USR și PNL!!! NENOROCIȚI ORDINARI CU SUFLETE VÂNDUTE!,ABUSE
$USER2397,0,Jigodii romsnia tv,ABUSE
$USER1587,0,Mata e expirată sau ce vrei sa spui că ești expirat,ABUSE
$USER0400,0,Treceți peste ei dai dracu ca asta-i mafia criminală.,ABUSE
$USER1553,0,Dativa in balamuc da oameni nebuni,ABUSE
$USER2299,0,Da-ti-le bataie grijanea mamei lor de nenorociti tradatori de tara pe 2lei,ABUSE
$USER0498,0,Nah Chireac astăzi e în al nouălea cer ïmpreună cu Gâdea și Radu.Vă dați seama ce gunoaie au ajuns oamenii ăștia?,ABUSE
$USER0504,0,Nu.i războiu nostru satanista vrea să ne bage în război ...huuuoooo,ABUSE
$USER3801,0,Dracului să-l ducă pe Neamț tote corciturile conduc România,ABUSE
$USER3611,0,Jos cu ei firar ei ai dracu da criminali uuuuuuu,ABUSE
$USER3591,0,Sariti pe ei aceste jigodii criminalealo jandarmi criminali lasati lumea in pace in morti vosti de nenorociti analfabeti,ABUSE
$USER4078,0,Jos hoții și jigodiile,ABUSE
$USER2236,0,Bă ții cu oligarhii dute dracu în America jegule,ABUSE
$USER2419,0,Opriți sataniști închideți porțile romîniei,ABUSE
$USER2919,0,Claudiu paraschiv ati place armat dc vb urat mancatear pamantu,ABUSE
$USER0351,0,Mamaaa ce limbi in cur,ABUSE
$USER3731,0,Slujileeee lu Johannes!!!!,ABUSE
$USER0145,0,Dar voi ați uitat că avem și noi Masoni noștri a coborât Satana lui Baidan.mortul viu,ABUSE
$USER3281,0,PiZda zi si de maramures si ardeal,ABUSE
$USER0234,0,Poporul nu are beneficii că a intrat în uniunea europeană slugile uniunii europene da asta este acordul din state,ABUSE
$USER3019,0,Opriti mai gunoaielor ca noi avem rabdare sa i ascultam,ABUSE
$USER0545,0,De ce morți masi a venit javra aia de HARIS ce vrea sa ne mai ceara?,ABUSE
$USER3021,0,"Stefan Alina maaata, sunt gen masculin proasto",ABUSE
$USER1254,0,Mai du te dracu de PSD ist!,ABUSE
$USER3085,0,Alexandru Dragomir și tu sa îmi sugi pula cu familia ta,ABUSE
$USER4049,0,Jegoși de jandarmi,ABUSE
$USER1661,0,NICI NU TREBUIE SA AMINTESTI D3 JEGOSI SI TRADATORI,ABUSE
$USER2380,0,Mai date in pula mea cu dezinformezi lumea,ABUSE
$USER0660,1,"NU VREM STARE DE CRIZA, VREM PACE, GUNOAIELOR DE LA CONDUCEREA ROMANIEI!",ABUSE
$USER0705,0,Un popa corporatist si un slugoi american .....huooo slugoilor americani ipocriti ..opriti iudaizarea europei..,ABUSE
$USER0333,2,Huuooo Satanelor,ABUSE
