sender,no_reacts,text,label
$USER0882,1,"A, l-ați adus pe ""medaliatul cu aur"" de la campionatul de viteza de la Paris a alegerii lui Baselu!Mare specialist și asta la pupat dosuri!",INSULT
$USER3706,0,Pe cine aparati huliganilor mai tarziu o sa plangeti si o sa ingenunchiati sa fiti iertati,INSULT
$USER2909,3,Da tu ce ai?? Tu primu poate daca te mai nasti odata te destepti!!,INSULT
$USER3961,0,DE CE LE ESTE FRICA DE PROPIU POPOR ! NENOROCITII UNDE TRAIESC !,INSULT
$USER4014,0,Las supune la un test de fizica e bou cu acte acest Joianis,INSULT
$USER3317,0,Il doare in cur pe Iohanis e oricum la sfarsitul mandatului ba duceti va ma acasa ca stati in frig fara folos nebuniloorrrrrrrr va prosteste george cu protestele !!!,INSULT
$USER1828,0,Mars la Moscova de unde ai venit și ia-ți și retardații după tine,INSULT
$USER1280,2,Massmedia este coruptă industria Germană nazistă FASCISTĂ SATANISTĂ OCULTISTĂ a cumpărat massmedia din România şi Guvernul României,INSULT
$USER2044,0,"Proastă ești tu,marș de aici",INSULT
$USER1605,0,Încă ma minunez cât de prosti pot fi unii.....dar se simt bine asa....,INSULT
$USER3641,0,Ce nesuferiti si prosti sunt politistii si jandarmii cu botnitele alea pe fetele lor de spalati pe creier de propaganda,INSULT
$USER1888,0,Marș la culoare.,INSULT
$USER2842,0,De unde ai apărut și tu mai neterminatule..,INSULT
$USER4119,0,"Doamne ferește ! Dulapul ăsta de la Cotroceni, este un nenorocit trădător !!!",INSULT
$USER3960,0,Jos Arafat arabu si neamtu si cacatu de ciuca,INSULT
$USER3275,0,Golanilor! televiziunea curului!!!,INSULT
$USER4218,0,"Ticaloasa ce esti, ce pensii speciale are tactu si mata criminali amandoi",INSULT
$USER0565,1,AVEM PORCI ÎN PARLAMENT,INSULT
$USER1620,1,"Tradator ,al pupincurist general ,de fapt cîti sunt .Prea putin generali adevărati .",INSULT
$USER0718,0,"CINE SA TE OCROTEASCA MA,ARAFAT,ORBAN,CATU,IOHANIS?BAAAAAA,TU TRAIESTI PE ALTA LUME.TREZESTE-TE,NU MAI AI VOIE NICI MACAR SA GANDESTI CORECT IN ZIUA DE AZI,TREBUIE SA FII PROST.",INSULT
$USER2493,0,Corect!!Mare e gradina Domnului si multi prosti are in ea!!!,INSULT
$USER3766,0,"Felicitări AUR ,jos hoți, doamne dă-le sănătate să poată lupta cu hienele, doamne ajuta ne să scăpăm de ticalosi acestei țărișoare, jos IOHANNIS !",INSULT
$USER0923,0,DINEU CU PROȘTI !!!,INSULT
$USER0731,3,Zelenski are morcovi în cur cu tot cu frunze,INSULT
$USER0608,0,mars ma prostule de aici,INSULT
$USER1818,3,Asta ii proasta rau,INSULT
$USER2524,1,"Vb lui LAPUSNEANU, MULTI DA PRRRROSTI",INSULT
$USER2374,0,Si tu esti un mancatori de cacat!!!,INSULT
$USER2095,0,Păi tu crezi ca aia sunt proști ca noi romanii,INSULT
$USER2120,0,Pai de unde pula mea e insula șerpilor a ta boule,INSULT
$USER1646,0,Nu îmi voi lăsa copilul să fie NICIODATĂ carne de tun pentru IDIOȚII din guvern!,INSULT
$USER3130,0,Tradatori sunt lingai stapinilor,INSULT
$USER3638,0,Jos guvernul de cacat uuuuuuu,INSULT
$USER2444,0,De proști ce sunt,INSULT
$USER1715,0,Tre sa fiti multi si curajosi Pentru revolutie.voi Sunteti niste oi proaste!,INSULT
$USER3179,0,Numai sânt. Ro.. proști ... Gata. Masckaradele,INSULT
$USER2021,0,Ești prost sau ești idioată....,INSULT
$USER0351,0,"Go home, si ia si prostul cu tine",INSULT
$USER0176,0,În capul tāu este praf Cristi,INSULT
$USER1761,0,Aur sa dat cu Ioanis cu ideile lui idioți vor să ne bage în război și aur al vostru..,INSULT
$USER3179,2,DACĂ. ACCEPTA. IAR. ROMANIA. MASCKARADA. ASTA. IAR ...SĂNTEM. PROȘTI. RĂUUUUUUU.... NUMAI. ACCEPTĂM. MASCKARADEEEEE,INSULT
$USER1736,0,Iohanis se caca la propriu pe el de frica. De frica poporului de frica AUR. 2,INSULT
$USER0374,0,Huuuuuooooo nenorociților ce cauta asta în tara noastră?,INSULT
$USER2660,0,SA DECIS .ROMANUL E KKT PE EL,INSULT
$USER3591,0,Fortile de ordine sa duca sa lupte in razboi nu sa pupe lumea in cur sai lase in pace,INSULT
$USER0400,0,Taci dracu nenoricitule. A venit sa ne bage în balamuc.,INSULT
$USER2209,0,Ma da prost esti!,INSULT
$USER0761,0,Rusia-China-Japonia-Coread de nord se pișă pe Europa sa numai spun și alte tari.,INSULT
$USER3730,0,Bai jandarmilo bai porcilor si voi sinteti Romàni de ce tineti cu tradàtori,INSULT
$USER1046,0,Mulți da' proști,INSULT
$USER3174,0,Lucian Harangus tu esti un idiot.,INSULT
$USER0745,0,"Tăntălică, marș pe Tiktok, analfabetule!",INSULT
$USER4218,0,"Blocati dna senator pe toti prostii, criminali, tradatori",INSULT
$USER0296,0,huoooo ciolacu si căcâțu,INSULT
$USER0285,2,"Marș, trădătorilor!",INSULT
$USER0743,0,Iar spitalele devin centrul de luptă sub conducerea mareșalului arahat.,INSULT
$USER2167,1,"Tu cu cine ești ? El nu vrea NATO Nu vrea să se protisueze alegeri Bidon....yu ești handicapat ce a făcut america , în toată planeta",INSULT
$USER0955,0,Lazarus scoatel afara are 2 fete parsiv,INSULT
$USER4290,0,Ce așteptăm de nu acționăm sa arestam nemernicii criminali ?,INSULT
$USER3367,0,"Denis Daniela Coman Încă în ce,în prosti guvernanți?Da,Romania are resurse,dar ce folos ca nu este condusă de oameni normali la cap!",INSULT
$USER2431,0,De prosti ce sîntem...,INSULT
$USER1005,0,Forta Aur te iubim restul partidelor sunt un mare cacat,INSULT
$USER4081,0,"Parcă sunt ăia din NIJA sâ le fie rușine la acești măgari,poporul trebuie ascultat,voi sunyeți plătiți de popor ,pe noi trebuie să ne slujiți nu parlamentarii și gașca lor de hoți",INSULT
$USER2906,0,Aratati fata cacatule.,INSULT
$USER0137,0,Terhes mars de unde ai venit,INSULT
$USER0520,2,Chiriac este un nenorocit mare si el si visan,INSULT
$USER2840,0,Dar sunt adevărați porci acești jandarmi dar cu poporul nu va puneți nesimțiților care i apărați pe hoți!! Nu au voie sa deranjeze miținvul căci furia romanilor clocotește domnilor!,INSULT
$USER3093,0,Ascult si tac imi trag singura concluziile nu i nevoie de papagali ! fiecare face ce vrea dar prea esti cum esti ! Noapte linistita sa ti dea Dumnezeu si atat !,INSULT
$USER2512,0,"buna seara, aveti dreptate, si se zice ca romanul e sarac, milioane,milioane au dat handicapati pe benzina ieri,,dar cu mijloacele de transport in comun cu fac sute de mii de romani",INSULT
$USER0394,0,Ce varza e cucu,INSULT
$USER2817,0,Ghioc Gabriel Nicușor marsss,INSULT
$USER4162,0,"esti prost , tu cred ca esti tradator de neam",INSULT
$USER2909,0,"Daca esti prost de mic, cand cresti doar te joci...",INSULT
$USER0540,0,"Un porc sălbatic, sa nu zic mistreț",INSULT
$USER0834,1,"Nenorociților , mincinoșilor !!!! Sa va fie Rușine !!!",INSULT
$USER0608,2,mars tradatorule!,INSULT
$USER2953,0,PÂNA NU PORNIM LUPTA CUM TREBUIE PE ARAHATUL SI RESTUL VIATA NU VA MAI FII...SA FIE CLAR.,INSULT
$USER2417,0,Dobitoci de Ioho Verner neamțu trebuie sa plece din Țară,INSULT
$USER2850,0,Asa vacin obligatoriu si masca la astia sosochisti si simionisti 2 randuri de masca sa nu amprastiati prostia,INSULT
$USER3320,0,"Prosti sunteți ,doamneeeee,mare ți e grădina",INSULT
$USER2685,1,Handicapaților numai proști vb să speriați lumea nu vedeti ca americani ne baga linia întâi,INSULT
$USER0779,0,"Idiotilor, care nu pricepeti, tara va fi bombardata! Bucuresti va fi ras de pe fata pamantului! Treziti-va!",INSULT
$USER0747,0,"Și cine , cum să știe istorie , când analfabeți funcționali au scos istoria din școli !!!",INSULT
$USER3666,0,Activ pinadam cu rahatul de iohan,INSULT
$USER3687,3,Jandarmi sa se ducă la război ca sunt grași ca niște porci,INSULT
$USER0522,0,Ce va face cacaceoasa asta va efteni combustibilul și tot sau ne va baga în război?!,INSULT
$USER0565,0,Mă piș pe DINCU,INSULT
$USER2986,0,"Milițieni,avocați, și lingăi de 2 lei....!",INSULT
$USER2794,0,Buca Grigoras Grigoras acum patru rahați alterați!,INSULT
$USER0400,0,Mai handicapat prost.Pe cine jicnesti tu ?Nenorocitule.,INSULT
$USER4135,0,Marș afara din live.,INSULT
$USER2889,0,Mancator de cacat,INSULT
$USER2324,0,"Mai,,da'destept ma esti Valeuuuuu.",INSULT
$USER0744,0,A aparut Ciuca zici ca e porc si Turcan cu Cruella seamana,INSULT
$USER1304,1,De ce ați exportat imbecililor,INSULT
$USER3979,0,Chiar nu-l oprește nimeni pe gibonu' ăsta!,INSULT
$USER2817,0,Aramis Nicușor Florin marsss,INSULT
$USER1346,2,"Să vină Putin frate.... Mă pis pe ea Uniune Euro, să se plimbe cu tancurile TOATA Europa,....",INSULT
$USER3098,0,Numai ghiolbani pe aici,INSULT
$USER0644,0,"Mihai Neamtu un globalist care manìnca cacat ,omul lui Basescu",INSULT
$USER1679,1,Prost si bătut în cap ești,INSULT
$USER1861,0,Sunteți 30 de șoșoci dobitoci pe acolo?,INSULT
$USER0863,2,Ai invitat iar toți cacaciosi ROMANIEI.,INSULT
$USER4188,0,"Dan Preda ,tu ești mai mare dobitoc",INSULT
$USER0565,1,Și găinari avem în parlament,INSULT
$USER2627,0,Ne băgați în război nenorociților,INSULT
$USER3804,0,Mergeți voi boilor de bandai și polițiști la razboi,INSULT
$USER4294,0,Am văzut și noi prosti a asta,INSULT
$USER0671,0,Unde merge sa pupe in cur după?,INSULT
$USER0203,5,"Baaaai, Ceaușescu era mic copil ! Ce lingăi ați ajuns !",INSULT
$USER0283,2,Liliana du-te și pupo-n cur ...,INSULT
$USER0635,0,Mihai neamțuești corupt și cretin!,INSULT
$USER3534,0,Jis nenorocitii au furat tara,INSULT
$USER3223,0,"Este adevărat cu laboratoarele.dovezile le-au ars ,rtv sunteți o tv de cacat",INSULT
$USER0697,1,Ioha este un nesimțit.,INSULT
$USER0686,0,"SERPII! "" ELETELE""!",INSULT
$USER0137,4,Terhes ori esti prost oti esti tradator ai uitat de crimele cu covrigul si ai devenit mare salvator. Da cind erau ucisi românii si pusi in sac nu prea ai fost curios,INSULT
$USER1253,1,Ba tu esti un idiot,INSULT
$USER1864,0,Prosti si tihalosi.... Puterea este tradatoare.,INSULT
$USER0400,0,Ocupați românia.Caci nenorociți ne-a furat-o,INSULT
$USER1046,2,Cretinul ăsta ne spune ca Istoria nu contează,INSULT
$USER0115,6,"Bai tampitule, ukrainienii au macelarit copiii din Donbass. Rusii au cerut ajutorul lui Putin de 8 ani. Cine dracu manipuleaza stirile.??? Cei care vor razboiul din Ukraina!!",INSULT
$USER1303,1,Pe fermierul mic roman sa l pupi tu direct în cur!,INSULT
$USER1178,2,O tara de proști asta suntem,INSULT
$USER0506,3,MAI OAMENI BUNI VOI NU VEDEȚI CĂ VINE SĂI MAI CEARĂ CEVA LA IOHA IAR TU CHIRIAC EȘT UN IPOCRIT CARE VORBESTI NUMA DEA VRAJBA .,INSULT
$USER1781,0,"Ieși tu de aici, și uită-te la tembelizor că ăia toți,sunt experți în răzbel!",INSULT
$USER0151,0,Daca ne dau arme ii impiscam pe toti incepand cu dulapul si arahat,INSULT
$USER0296,0,"marș la voi acasă căcați cu ochi fără de țară. Mergeți la visul american, că aveți numai cretini pe acolo.........",INSULT
$USER0433,0,Iohanis teai dat cu ruj ai de pupat curu la stapin,INSULT
$USER0077,3,Terhes sunt dezamagit de tine!!!! Esti un porc si un criminal!,INSULT
$USER2011,0,Maine 30 de handicapati tipa la Cotroceni!,INSULT
$USER0413,0,CE MERS DE OM PROST ARE ȘOHANIS !,INSULT
$USER2334,1,Ce prost ești mă....am întrat doar sa îți spun,INSULT
$USER2505,0,Proasta esti si nu mai mori,INSULT
$USER0246,0,Milus Ravasi prost te-a făcut mămica ta,INSULT
$USER0782,2,Proștilor credeți ca pe asta o doare in cur de voi? Își urmărește interesul a întrat și ei în politica știe ca se fax mulți bani,INSULT
$USER0775,0,Nu te uita ba boulee,INSULT
$USER1635,0,"Cel mai prost Chireac ,spalat pe creier",INSULT
$USER2821,0,Marș mă prostălane,INSULT
$USER2885,5,Vacă grasă și urâtă,INSULT
$USER0219,0,Sa duce la plavan,INSULT
$USER3452,0,Jandarmii idioți !!,INSULT
$USER3191,2,Și tu a 4 dobitoaca schimbă dracului canalul dacă nu-ți convine,INSULT
$USER2187,0,Maftei Andrei-Vlad cine minte dobitoci nu ănțeleg,INSULT
$USER3889,0,Pe cine păzește poliția și jandarmeria ? Sunt niste căcați ci ochi,INSULT
$USER1046,0,Marș mă globalistule,INSULT
$USER0528,2,cacat cihriac huooooo,INSULT
$USER3976,0,Trebuie sa actionati cu bite ca nu se rezolva in nici un mod asti sint ciini lui Iohanis Arafat jos cu hoti criminali,INSULT
$USER4002,0,"NU-I TURIST,E UN PLÃVAN PENIBIL SI HANDICAPAT",INSULT
$USER1125,0,Pentru ca sunt prosti și biserica nu este de partea lor,INSULT
$USER0333,0,Haideți sa fugim toți Romani sa rămână Iohanis cu restul mafiei sa meargă pe front pisamas pe ei,INSULT
$USER1422,0,"CE SINTETI PROSTI,CE VRETI SA DESPARA RUSSIA",INSULT
